Transaction Date,Settlement date,Transaction Type,Transaction Volume,Issuer,Security Description,Security ID,Transaction Price,"Accrued interest (in dollars, USD)",Total Amount Transferred,Trader_ID,Source File,Announcement Date,Event Type,Sentiment,Market Impact,Rolling_Volume_Mean,Rolling_Volume_STD,Rolling_Price_Mean,Rolling_Price_STD,Impact_Score,Trade_Before_Announcement,Volume_Anomaly,Price_Anomaly,Repeated_Large_Trades,Cluster_Anomaly,Pre_Announcement_Trade,Final_Anomaly,Anomaly_Explanation,ML_Anomaly
2021-09-13,Sep 14 2021,Purchase,10,TSY,TB 03.375 05/15/44  ,912810RG5,128.21875,111888.59,12.93376359,NatWest Markets Securities Inc.,tsy_data_2021_q3.xls,,,,,243.23333333333332,750.7635507903952,108.84153645833334,9.815765336680773,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2021-09-13,Sep 14 2021,Purchase,289,TSY,TB 02.500 05/15/46  ,912810RS9,112.0625,2395244.55,326.25586955,"BofA Securities, Inc.",tsy_data_2021_q3.xls,,,,,251.2,749.9099440185676,109.24557291666666,9.685383850866879,,0,0,0,0,0,0,0,,1
2021-09-13,Sep 14 2021,Purchase,50,TSY,TB 02.875 11/15/46  ,912810RU4,119.9375,476562.5,60.4453125,HSBC Securities (USA) Inc.,tsy_data_2021_q3.xls,,,,,252.53333333333333,749.5017532740799,109.66692708333333,9.87086770980957,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2021-09-13,Sep 14 2021,Purchase,361,TSY,TB 02.500 02/15/46  ,912810RQ3,111.984375,735733.67,404.99932742,"BofA Securities, Inc.",tsy_data_2021_q3.xls,,,,,193.9,702.9685993870123,110.90924479166667,9.540939744668743,,0,0,0,0,0,0,0,,1
2021-09-15,Sep 16 2021,Purchase,1569,TSY,TN 01.500 08/15/22  ,912828YA2,101.30078125,2046521.7,1591.45577967,Goldman Sachs & Co. LLC,tsy_data_2021_q3.xls,,,,,108.46666666666667,284.8860308521848,112.44830729166667,9.582929572540836,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-09-28,Sep 29 2021,Purchase,1998,TSY,TN 00.375 08/15/24  ,91282CCT6,99.5625,916202.48,1990.17495248,"BofA Securities, Inc.",tsy_data_2021_q3.xls,,,,,178.2,363.7593368869225,101.17447916666667,2.874262053994713,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-10-08,Oct 12 2021,Purchase,1799,TSY,TN 00.125 12/31/22  ,91282CBD2,99.96484375,635516.18,1799.00305542,"RBC Capital Markets, LLC",tsy_data_2021_q4.xls,,,,,184.9,329.92092574036457,101.15833333333333,1.7318781700015593,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-10-19,Oct 20 2021,Purchase,1589,TSY,TN 00.375 04/15/24  ,91282CBV2,99.52734375,81850.98,1581.57134301,"BofA Securities, Inc.",tsy_data_2021_q4.xls,,,,,171.56666666666666,325.22720793563525,106.70572916666667,9.085008945561816,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-10-22,Oct 25 2021,Purchase,1500,TSY,TN 00.875 06/30/26  ,91282CCJ8,98.60546875,4172894.1,1483.2549252,Deutsche Bank Securities Inc.,tsy_data_2021_q4.xls,,,,,67.5,271.4702943042834,99.0265625,6.536978239053113,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2021-10-22,Oct 25 2021,Purchase,1500,TSY,TN 00.875 06/30/26  ,91282CCJ8,98.6015625,4172894.1,1483.1963316,Deutsche Bank Securities Inc.,tsy_data_2021_q4.xls,,,,,165.73333333333332,371.2343746469876,101.809375,7.864677819291638,,0,1,0,0,1,0,1,"Unusual trading volume, Clustered transactions by multiple entities",1
2021-10-28,Oct 29 2021,Purchase,1100,TSY,TN 00.125 04/30/23  ,91282CBX8,99.65234375,680027.26,1096.8558084,"Bank of Nova Scotia, New York Agency",tsy_data_2021_q4.xls,,,,,190.4,303.52112918554576,100.43971354166666,1.2244959646630267,,0,0,0,0,0,0,0,,1
2021-11-05,Nov 08 2021,Purchase,2300,TSY,TN 00.250 06/15/24  ,91282CCG4,99.046875,2293715.94,2280.37184094,"BofA Securities, Inc.",tsy_data_2021_q4.xls,,,,,228.06666666666666,427.1037129424133,102.173828125,2.832589171031273,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-11-05,Nov 08 2021,Purchase,350,TSY,TN 02.500 02/28/26  ,9128286F2,106.33984375,1667817.69,373.85727078,Deutsche Bank Securities Inc.,tsy_data_2021_q4.xls,,,,,232.73333333333332,427.66397809602756,102.50091145833333,2.704651541953088,,0,0,0,0,0,0,0,,1
2021-11-05,Nov 08 2021,Purchase,500,TSY,TN 00.250 05/15/24  ,91282CCC3,99.15234375,601222.8,496.3629416,"BofA Securities, Inc.",tsy_data_2021_q4.xls,,,,,240.0,431.40819936894883,102.16588541666667,2.6583268561522764,,0,0,0,0,1,0,1,Clustered transactions by multiple entities,1
2021-11-15,Nov 16 2021,Purchase,1945,TSY,TN 02.625 12/31/23  ,9128285U0,104.26953125,19284833.71,2047.32721633,"RBC Capital Markets, LLC",tsy_data_2021_q4.xls,,,,,156.8,354.65898142222176,99.71691666666668,2.610317479590689,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-11-22,Nov 23 2021,Purchase,1200,TSY,TB 02.250 05/15/41  ,912810SY5,104.234375,596685.12,1251.40918512,"BofA Securities, Inc.",tsy_data_2021_q4.xls,,,,,151.4,272.63093659048747,113.9703125,9.536996329015231,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-12-03,Dec 06 2021,Purchase,1190,TSY,TB 02.250 05/15/41  ,912810SY5,107.15625,1553245.83,1276.71262083,"BofA Securities, Inc.",tsy_data_2021_q4.xls,,,,,56.56666666666667,217.55026107075327,115.13697916666666,11.01406687656199,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-12-09,Dec 10 2021,Purchase,1401,TSY,TB 01.125 08/15/40  ,912810SQ2,87.7421875,5011049.73,1234.2790966,"BofA Securities, Inc.",tsy_data_2021_q4.xls,,,,,120.2,259.2852775851594,100.031640625,2.694597987101273,,0,1,0,0,0,0,1,Unusual trading volume,1
2021-12-16,Dec 17 2021,Purchase,1351,TSY,TB 01.875 02/15/41  ,912810SW9,99.6953125,8535529.91,1355.41920179,"BofA Securities, Inc.",tsy_data_2021_q4.xls,,,,,86.63333333333334,243.3003654253134,109.28138020833333,8.221640030021142,,0,1,0,0,0,0,1,Unusual trading volume,1
